"Subj","#","Title","Comp Numb","Sec","Lec Lab","Start Time","End Time","Days","Credits","Bldg","Room","Instructor","Max Enrollment","Current Enrollment","Attr","Prerequisites"
"CDAE","3994","Teaching Assistantship","94123","A","IND","TBA","TBA","","1 to 3","","","D. Conner","0","0","",""
"CDAE","3995","Undergraduate Research","90126","A","TD","TBA","TBA","","1 to 18","","","A. Aiyar","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93569","B","TD","TBA","TBA","","1 to 18","","","J. Ament","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93570","C","TD","TBA","TBA","","1 to 18","","","D. Conner","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93571","D","TD","TBA","TBA","","1 to 18","","","B. Dangl","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93572","E","TD","TBA","TBA","","1 to 18","","","T. DeSisto","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93573","F","TD","TBA","TBA","","1 to 18","","","J. Farley","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93574","G","TD","TBA","TBA","","1 to 18","","","A. Golan","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93575","H","TD","TBA","TBA","","1 to 18","","","K. Hamshaw","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93576","I","TD","TBA","TBA","","1 to 18","","","S. Heiss","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93577","J","TD","TBA","TBA","","1 to 18","","","M. Jewell","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93578","K","TD","TBA","TBA","","1 to 18","","","S. Kostell","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93579","L","TD","TBA","TBA","","1 to 18","","","K. Mays","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93580","M","TD","TBA","TBA","","1 to 18","","","J. McGuffey","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93581","N","TD","TBA","TBA","","1 to 18","","","T. Reynolds","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93582","O","TD","TBA","TBA","","1 to 18","","","T. Shrum","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93583","P","TD","TBA","TBA","","1 to 18","","","D. Tobin","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93898","Q","TD","TBA","TBA","","1 to 18","","","Q. Wang","0","0","","Senior standing"
"CDAE","3995","Undergraduate Research","93903","R","TD","TBA","TBA","","1 to 18","","","S. Williamson","0","0","","Senior standing"
"CDAE","4240","SL:PCOM Capstone","92080","A","LEC","12:00","15:00","M","3","","","B. Dangl","0","0","SL","Senior standing; CDAE 1240 , CDAE 1150 , and CDAE 2210 or CDAE 2200"
"CDAE","6391","Master's Thesis Research","93923","A","TD","TBA","TBA","","1 to 18","","","A. Aiyar","0","0","",""
"CDAE","6391","Master's Thesis Research","93924","B","TD","TBA","TBA","","1 to 18","","","J. Ament","0","0","",""
"CDAE","6391","Master's Thesis Research","93925","C","TD","TBA","TBA","","1 to 18","","","K. Mays","0","0","",""
"CDAE","6391","Master's Thesis Research","90934","E","TD","TBA","TBA","","1 to 18","","","S. Heiss","0","0","",""
"CDAE","6391","Master's Thesis Research","91581","H","TD","TBA","TBA","","1 to 18","","","Q. Wang","0","0","",""
"CDAE","6391","Master's Thesis Research","91850","J","TD","TBA","TBA","","1 to 18","","","D. Conner","0","0","",""
"CDAE","6391","Master's Thesis Research","92022","K","TD","TBA","TBA","","1 to 18","","","J. Farley","0","0","",""
"CDAE","6391","Master's Thesis Research","92387","M","TD","TBA","TBA","","1 to 18","","","D. Tobin","0","0","",""
"CDAE","6391","Master's Thesis Research","92444","N","TD","TBA","TBA","","1 to 18","","","T. Shrum","0","0","",""
"CDAE","6391","Master's Thesis Research","92450","O","TD","TBA","TBA","","1 to 18","","","T. Reynolds","0","0","",""
"CDAE","6391","Master's Thesis Research","92697","P","TD","TBA","TBA","","1 to 18","","","A. Zia","0","0","",""
"CDAE","6391","Master's Thesis Research","94262","Q","TD","TBA","TBA","","1 to 18","","","D. Baker","0","0","",""
"CDAE","6510","Research & Evaluation Methods","92540","A","LEC","15:30","16:45","M W","3","","","K. Mays","0","0","","Three hours of Statistics"
"CDAE","6510","Research & Evaluation Methods","92541","L01","LAB","17:05","17:55","W","3","","","K. Mays","0","0","","Three hours of Statistics"
"CDAE","6993","Independent Study","93585","OL1","X","TBA","TBA","","1 to 18","","","E. McMahon","0","0","",""
"CDAE","6993","Independent Study L4E","93640","OL2","X","TBA","TBA","","1 to 18","","","J. Farley","0","0","",""
"CDAE","6993","Independent Study","93671","OL3","X","TBA","TBA","","1 to 18","","","T. DeSisto","0","0","",""
"CDAE","6993","Independent Study","93696","OL4","X","TBA","TBA","","1 to 18","","","D. Tobin","0","0","",""
"CDAE","6993","Independent Study","93717","OL5","X","TBA","TBA","","1 to 18","","","J. Ament","0","0","",""
"CDAE","6993","Independent Study","94230","OL6","X","TBA","TBA","","1 to 18","","","A. Zia","0","0","",""
"CDAE","6993","Independent Study","95278","OL7","X","TBA","TBA","","1 to 18","","","D. Conner","0","0","",""
"CDAE","7000","Sustainable Dev PEG Doc Sem","95606","A","LEC","13:10","14:00","W","1","","",".. Staff","0","0","","Sustainable Development Policy, Economics, &amp; Governance Doctoral student"
"CDAE","7491","Doctoral Dissertation Research","92746","A","TD","TBA","TBA","","1 to 18","","",".. Staff","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92986","B","TD","TBA","TBA","","1 to 18","","","A. Zia","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92987","C","TD","TBA","TBA","","1 to 18","","","J. Farley","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92988","D","TD","TBA","TBA","","1 to 18","","","T. Reynolds","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92989","E","TD","TBA","TBA","","1 to 18","","","D. Tobin","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92990","F","TD","TBA","TBA","","1 to 18","","","T. Shrum","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92991","G","TD","TBA","TBA","","1 to 18","","","Q. Wang","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92992","I","TD","TBA","TBA","","1 to 18","","","D. Conner","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","92993","J","TD","TBA","TBA","","1 to 18","","","J. Kolodinsky","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","95138","K","TD","TBA","TBA","","1 to 18","","","S. Heiss","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","94116","L","TD","TBA","TBA","","1 to 18","","","A. Aiyar","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","94269","M","TD","TBA","TBA","","1 to 18","","","J. Ament","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","95136","N","TD","TBA","TBA","","1 to 18","","","G. Rowangould","0","0","",""
"CDAE","7491","Doctoral Dissertation Research","95223","O","TD","TBA","TBA","","1 to 18","","","J. Konefal","0","0","",""
"CDAE","7710","Sustain Dev Policy & Gov","95611","A","LEC","13:15","16:15","T","3","","","T. Reynolds","0","0","",""
"CDAE","7990","Data Science","95560","A","LEC","16:35","19:35","R","1 to 18","","","A. VanLeuven","0","0","",""
"CDAE","7990","From Big Bang to the Ecozoic","96165","B","LEC","09:00","12:00","F","1 to 18","","","Farley/Burke","0","0","",""
"CDAE","7991","SDPEG Internship","93646","A","IND","TBA","TBA","","1 to 18","","","D. Tobin","0","0","",""
"CEMS","1500","CL:CEMS First Year Seminar","92558","L01","LAB","13:15","14:30","T","0","","","C. Giles","0","0","CL","College of Engineering and Mathematical Sciences major"
"CEMS","1500","CL:CEMS First Year Seminar","92559","L02","LAB","14:50","16:05","T","0","","","J. Kudrle","0","0","CL","College of Engineering and Mathematical Sciences major"
"CEMS","1500","CL:CEMS First Year Seminar","92560","L03","LAB","13:15","14:30","R","0","","","T. Barsic","0","0","CL","College of Engineering and Mathematical Sciences major"
"CEMS","1500","CL:CEMS First Year Seminar","92561","L04","LAB","14:50","16:05","R","0","","","J. Hibbeler","0","0","CL","College of Engineering and Mathematical Sciences major"
"CEMS","1500","CL:CEMS First Year Seminar","94567","OL1","X","TBA","TBA","","0","","","Team","0","0","CL","College of Engineering and Mathematical Sciences major"
"CEMS","2010","PLHC Research Experience","93365","A","LEC","16:25","17:15","R","1","","","L. Schadler","0","0","","Junior standing"
"CEMS","2991","Internship","92802","A","IND","TBA","TBA","","1 to 18","","","J. Duprey","0","0","",""
"CEMS","2993","IS:Research Thesis Proposal","94996","OL1","TD","TBA","TBA","","1","","","L. Schadler","0","0","",""
"CEMS","3899","Cooperative Education","93071","A","M","TBA","TBA","","12","","","J. Duprey","0","0","","College of Engineering and Mathematical Sciences undergraduate student, sophomore or junior standing only, GPA requirement"
"CEMS","3910","Energy Policy and Economics","95047","A","LEC","11:40","12:55","T R","3","","","E. Doran","0","0","","Minimum Sophomore standing or Instructor permission"
"CHEM","1070","Discovering Chemistry","95010","A","LEC","08:30","09:20","T","1","","","D. Punihaole","0","0","",""
"CHEM","1100","Outline: General Chem w/lab","90413","A","LEC","08:30","09:45","T R","4","","","S. Flemer Jr.","0","0","N2|QD",""
"CHEM","1100","Outline: General Chem w/lab","90084","L01","LAB","12:00","14:45","M","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1100","Outline: General Chem w/lab","90091","L02","LAB","17:05","19:50","M","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1100","Outline: General Chem w/lab","91560","L03","LAB","11:40","14:25","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1100","Outline: General Chem w/lab","90093","L04","LAB","14:50","17:35","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1100","Outline: General Chem w/lab","90095","L05","LAB","18:00","20:45","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1100","Outline: General Chem w/lab","90096","L06","LAB","12:00","14:45","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1100","Outline: General Chem w/lab","95151","L07","LAB","17:05","19:50","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1102","Outline: General Chem","90292","A","LEC","08:30","09:45","T R","3","","","S. Flemer Jr.","0","0","N1|QD",""
"CHEM","1400","General Chemistry 1","90097","A","LEC","13:10","14:00","M W F","4","","","E. Ruggles","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90251","B","LEC","14:50","16:05","M T R","4","","","A. Hoeltge","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90258","C","LEC","12:00","12:50","M W F","4","","","A. Hoeltge","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90259","D","LEC","14:20","15:10","M W F","4","","","J. Zahardis","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90430","E","LEC","16:25","17:40","M T R","4","","","E. Ruggles","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","92551","F","LEC","13:15","14:30","M T R","4","","","E. Ruggles","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","93825","G","LEC","10:50","11:40","M W F","4","","","M. Ams","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90431","L01","LAB","12:00","14:45","M","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90098","L02","LAB","12:00","14:45","M","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90099","L03","LAB","12:00","14:45","M","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90101","L04","LAB","08:30","11:15","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90102","L05","LAB","08:30","11:15","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90103","L06","LAB","08:30","11:15","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90104","L07","LAB","08:30","11:15","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","92604","L08","LAB","11:40","14:25","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90105","L09","LAB","11:40","14:25","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90106","L10","LAB","11:40","14:25","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90107","L11","LAB","11:40","14:25","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90498","L12","LAB","11:40","14:25","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90499","L13","LAB","14:50","17:35","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90165","L14","LAB","14:50","17:35","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90166","L15","LAB","14:50","17:35","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90739","L16","LAB","14:50","17:35","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90167","L17","LAB","14:50","17:35","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90168","L18","LAB","18:00","20:45","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90169","L19","LAB","18:00","20:45","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90170","L20","LAB","18:00","20:45","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90171","L21","LAB","18:00","20:45","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90172","L22","LAB","18:00","20:45","T","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90173","L23","LAB","08:30","11:15","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90174","L24","LAB","08:30","11:15","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90175","L25","LAB","08:30","11:15","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90176","L26","LAB","08:30","11:15","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","93007","L27","LAB","12:00","14:45","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","93826","L28","LAB","12:00","14:45","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90177","L29","LAB","12:00","14:45","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90178","L30","LAB","12:00","14:45","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90180","L31","LAB","12:00","14:45","W","4","","","C. Cardillo","0","0","N2|QD",""
"CHEM","1400","General Chemistry 1","90181","L32","LAB","17:05","19:50","W","4","","","C. Cardillo","0","0","N2|QD",""
